case_id;activity;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;working_duration;activity_duration;duration_at_start;activity_cost
479-4;Start;Lege Bestellposition an;2026-03-23T08:31:35.000Z;2026-03-23T08:31:35.000Z;0;0;1;0;0;0;0
479-4;Lege Bestellposition an;Lehne Genehmigung ab;2026-03-23T08:31:35.000Z;2026-03-24T15:51:12.000Z;112777000;112777000;2;0;0;0;0
479-4;Lehne Genehmigung ab;End;2026-03-24T15:51:12.000Z;2026-03-24T15:51:12.000Z;0;0;3;0;0;112777000;0
480-1;Start;Lege Bestellposition an;2026-03-24T10:08:10.000Z;2026-03-24T10:08:10.000Z;0;0;1;0;0;0;0
480-1;Lege Bestellposition an;Erteile Genehmigung;2026-03-24T10:08:10.000Z;2026-03-26T12:30:46.000Z;181356000;181356000;2;0;0;0;0
480-1;Erteile Genehmigung;Erfasse Rechnung;2026-03-26T12:30:46.000Z;2026-04-03T11:14:57.000Z;686651000;686651000;3;0;0;181356000;0
480-1;Erfasse Rechnung;End;2026-04-03T11:14:57.000Z;2026-04-03T11:14:57.000Z;0;0;4;0;0;868007000;0
481-1;Start;Lege Bestellposition an;2026-03-27T15:45:52.000Z;2026-03-27T15:45:52.000Z;0;0;1;0;0;0;0
481-1;Lege Bestellposition an;Erteile Genehmigung;2026-03-27T15:45:52.000Z;2026-03-30T14:01:22.000Z;252930000;252930000;2;0;0;0;0
481-1;Erteile Genehmigung;Erfasse Rechnung;2026-03-30T14:01:22.000Z;2026-04-09T09:39:19.000Z;848277000;848277000;3;0;0;252930000;0
481-1;Erfasse Rechnung;End;2026-04-09T09:39:19.000Z;2026-04-09T09:39:19.000Z;0;0;4;0;0;1101207000;0
481-2;Start;Lege Bestellposition an;2026-03-27T15:45:52.000Z;2026-03-27T15:45:52.000Z;0;0;1;0;0;0;0
481-2;Lege Bestellposition an;Erteile Genehmigung;2026-03-27T15:45:52.000Z;2026-03-30T14:01:22.000Z;252930000;252930000;2;0;0;0;0
481-2;Erteile Genehmigung;Erfasse Rechnung;2026-03-30T14:01:22.000Z;2026-04-09T09:39:19.000Z;848277000;848277000;3;0;0;252930000;0
481-2;Erfasse Rechnung;End;2026-04-09T09:39:19.000Z;2026-04-09T09:39:19.000Z;0;0;4;0;0;1101207000;0
481-3;Start;Lege Bestellposition an;2026-03-27T15:45:52.000Z;2026-03-27T15:45:52.000Z;0;0;1;0;0;0;0
481-3;Lege Bestellposition an;Erteile Genehmigung;2026-03-27T15:45:52.000Z;2026-03-30T14:01:22.000Z;252930000;252930000;2;0;0;0;0
481-3;Erteile Genehmigung;Ändere Bestellposition;2026-03-30T14:01:22.000Z;2026-03-30T14:45:52.000Z;2670000;2670000;3;0;0;252930000;0
481-3;Ändere Bestellposition;Erfasse Rechnung;2026-03-30T14:45:52.000Z;2026-04-09T09:39:19.000Z;845607000;845607000;4;0;0;255600000;0
481-3;Erfasse Rechnung;End;2026-04-09T09:39:19.000Z;2026-04-09T09:39:19.000Z;0;0;5;0;0;1101207000;0
481-4;Start;Lege Bestellposition an;2026-03-27T15:45:52.000Z;2026-03-27T15:45:52.000Z;0;0;1;0;0;0;0
481-4;Lege Bestellposition an;Erteile Genehmigung;2026-03-27T15:45:52.000Z;2026-03-30T14:01:22.000Z;252930000;252930000;2;0;0;0;0
481-4;Erteile Genehmigung;Ändere Bestellposition;2026-03-30T14:01:22.000Z;2026-04-01T14:45:52.000Z;175470000;175470000;3;0;0;252930000;0
481-4;Ändere Bestellposition;Erfasse Rechnung;2026-04-01T14:45:52.000Z;2026-04-09T09:39:19.000Z;672807000;672807000;4;0;0;428400000;0
481-4;Erfasse Rechnung;End;2026-04-09T09:39:19.000Z;2026-04-09T09:39:19.000Z;0;0;5;0;0;1101207000;0
482-1;Start;Lege Bestellposition an;2026-03-30T07:47:18.000Z;2026-03-30T07:47:18.000Z;0;0;1;0;0;0;0
482-1;Lege Bestellposition an;Erteile Genehmigung;2026-03-30T07:47:18.000Z;2026-04-01T07:00:11.000Z;169973000;169973000;2;0;0;0;0
482-1;Erteile Genehmigung;End;2026-04-01T07:00:11.000Z;2026-04-01T07:00:11.000Z;0;0;3;0;0;169973000;0
482-2;Start;Lege Bestellposition an;2026-03-30T07:47:18.000Z;2026-03-30T07:47:18.000Z;0;0;1;0;0;0;0
482-2;Lege Bestellposition an;Erteile Genehmigung;2026-03-30T07:47:18.000Z;2026-04-01T07:00:11.000Z;169973000;169973000;2;0;0;0;0
482-2;Erteile Genehmigung;End;2026-04-01T07:00:11.000Z;2026-04-01T07:00:11.000Z;0;0;3;0;0;169973000;0
482-3;Start;Lege Bestellposition an;2026-03-30T07:47:18.000Z;2026-03-30T07:47:18.000Z;0;0;1;0;0;0;0
482-3;Lege Bestellposition an;Erteile Genehmigung;2026-03-30T07:47:18.000Z;2026-04-01T07:00:11.000Z;169973000;169973000;2;0;0;0;0
482-3;Erteile Genehmigung;End;2026-04-01T07:00:11.000Z;2026-04-01T07:00:11.000Z;0;0;3;0;0;169973000;0
482-4;Start;Lege Bestellposition an;2026-03-30T07:47:18.000Z;2026-03-30T07:47:18.000Z;0;0;1;0;0;0;0
482-4;Lege Bestellposition an;Erteile Genehmigung;2026-03-30T07:47:18.000Z;2026-04-01T07:00:11.000Z;169973000;169973000;2;0;0;0;0
482-4;Erteile Genehmigung;End;2026-04-01T07:00:11.000Z;2026-04-01T07:00:11.000Z;0;0;3;0;0;169973000;0
483-1;Start;Lege Bestellposition an;2026-04-01T09:25:15.000Z;2026-04-01T09:25:15.000Z;0;0;1;0;0;0;0
483-1;Lege Bestellposition an;Erteile Genehmigung;2026-04-01T09:25:15.000Z;2026-04-01T14:58:21.000Z;19986000;19986000;2;0;0;0;0
483-1;Erteile Genehmigung;End;2026-04-01T14:58:21.000Z;2026-04-01T14:58:21.000Z;0;0;3;0;0;19986000;0
483-2;Start;Lege Bestellposition an;2026-04-01T09:25:15.000Z;2026-04-01T09:25:15.000Z;0;0;1;0;0;0;0
483-2;Lege Bestellposition an;Erteile Genehmigung;2026-04-01T09:25:15.000Z;2026-04-01T14:58:21.000Z;19986000;19986000;2;0;0;0;0
483-2;Erteile Genehmigung;Ändere Bestellposition;2026-04-01T14:58:21.000Z;2026-04-02T09:25:15.000Z;66414000;66414000;3;0;0;19986000;0
483-2;Ändere Bestellposition;End;2026-04-02T09:25:15.000Z;2026-04-02T09:25:15.000Z;0;0;4;0;0;86400000;0
484-1;Start;Lege Bestellposition an;2026-04-02T09:31:50.000Z;2026-04-02T09:31:50.000Z;0;0;1;0;0;0;0
484-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-02T09:31:50.000Z;2026-04-03T12:10:34.000Z;95924000;95924000;2;0;0;0;0
484-1;Lehne Genehmigung ab;End;2026-04-03T12:10:34.000Z;2026-04-03T12:10:34.000Z;0;0;3;0;0;95924000;0
485-1;Start;Erteile Genehmigung;2026-04-03T07:25:24.000Z;2026-04-03T07:25:24.000Z;0;0;1;0;0;0;0
485-1;Erteile Genehmigung;Lege Bestellposition an;2026-04-03T07:25:24.000Z;2026-04-03T12:48:06.000Z;19362000;19362000;2;0;0;0;0
485-1;Lege Bestellposition an;End;2026-04-03T12:48:06.000Z;2026-04-03T12:48:06.000Z;0;0;3;0;0;19362000;0
486-1;Start;Lehne Genehmigung ab;2026-04-06T08:50:44.000Z;2026-04-06T08:50:44.000Z;0;0;1;0;0;0;0
486-1;Lehne Genehmigung ab;Lege Bestellposition an;2026-04-06T08:50:44.000Z;2026-04-06T09:38:59.000Z;2895000;2895000;2;0;0;0;0
486-1;Lege Bestellposition an;End;2026-04-06T09:38:59.000Z;2026-04-06T09:38:59.000Z;0;0;3;0;0;2895000;0
486-2;Start;Lehne Genehmigung ab;2026-04-06T08:50:44.000Z;2026-04-06T08:50:44.000Z;0;0;1;0;0;0;0
486-2;Lehne Genehmigung ab;Lege Bestellposition an;2026-04-06T08:50:44.000Z;2026-04-06T09:38:59.000Z;2895000;2895000;2;0;0;0;0
486-2;Lege Bestellposition an;End;2026-04-06T09:38:59.000Z;2026-04-06T09:38:59.000Z;0;0;3;0;0;2895000;0
486-3;Start;Lehne Genehmigung ab;2026-04-06T08:50:44.000Z;2026-04-06T08:50:44.000Z;0;0;1;0;0;0;0
486-3;Lehne Genehmigung ab;Lege Bestellposition an;2026-04-06T08:50:44.000Z;2026-04-06T09:38:59.000Z;2895000;2895000;2;0;0;0;0
486-3;Lege Bestellposition an;End;2026-04-06T09:38:59.000Z;2026-04-06T09:38:59.000Z;0;0;3;0;0;2895000;0
486-4;Start;Lehne Genehmigung ab;2026-04-06T08:50:44.000Z;2026-04-06T08:50:44.000Z;0;0;1;0;0;0;0
486-4;Lehne Genehmigung ab;Lege Bestellposition an;2026-04-06T08:50:44.000Z;2026-04-06T09:38:59.000Z;2895000;2895000;2;0;0;0;0
486-4;Lege Bestellposition an;End;2026-04-06T09:38:59.000Z;2026-04-06T09:38:59.000Z;0;0;3;0;0;2895000;0
487-1;Start;Lege Bestellposition an;2026-04-08T07:50:06.000Z;2026-04-08T07:50:06.000Z;0;0;1;0;0;0;0
487-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-08T07:50:06.000Z;2026-04-09T07:58:38.000Z;86912000;86912000;2;0;0;0;0
487-1;Lehne Genehmigung ab;End;2026-04-09T07:58:38.000Z;2026-04-09T07:58:38.000Z;0;0;3;0;0;86912000;0
488-1;Start;Lege Bestellposition an;2026-04-13T07:17:38.000Z;2026-04-13T07:17:38.000Z;0;0;1;0;0;0;0
488-1;Lege Bestellposition an;Ändere Bestellposition;2026-04-13T07:17:38.000Z;2026-04-16T07:17:38.000Z;259200000;259200000;2;0;0;0;0
488-1;Ändere Bestellposition;Wareneingang erfasst;2026-04-16T07:17:38.000Z;2026-04-17T10:28:16.000Z;97838000;97838000;3;0;0;259200000;0
488-1;Wareneingang erfasst;Erfasse Rechnung;2026-04-17T10:28:16.000Z;2026-04-23T08:13:58.000Z;510342000;510342000;4;0;0;357038000;0
488-1;Erfasse Rechnung;End;2026-04-23T08:13:58.000Z;2026-04-23T08:13:58.000Z;0;0;5;0;0;867380000;0
489-1;Start;Erteile Genehmigung;2026-04-15T08:52:40.000Z;2026-04-15T08:52:40.000Z;0;0;1;0;0;0;0
489-1;Erteile Genehmigung;Lege Bestellposition an;2026-04-15T08:52:40.000Z;2026-04-15T10:08:14.000Z;4534000;4534000;2;0;0;0;0
489-1;Lege Bestellposition an;End;2026-04-15T10:08:14.000Z;2026-04-15T10:08:14.000Z;0;0;3;0;0;4534000;0
489-2;Start;Erteile Genehmigung;2026-04-15T08:52:40.000Z;2026-04-15T08:52:40.000Z;0;0;1;0;0;0;0
489-2;Erteile Genehmigung;Lege Bestellposition an;2026-04-15T08:52:40.000Z;2026-04-15T10:08:14.000Z;4534000;4534000;2;0;0;0;0
489-2;Lege Bestellposition an;End;2026-04-15T10:08:14.000Z;2026-04-15T10:08:14.000Z;0;0;3;0;0;4534000;0
490-1;Start;Lege Bestellposition an;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;1;0;0;0;0
490-1;Lege Bestellposition an;End;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;2;0;0;0;0
490-2;Start;Lege Bestellposition an;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;1;0;0;0;0
490-2;Lege Bestellposition an;End;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;2;0;0;0;0
490-3;Start;Lege Bestellposition an;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;1;0;0;0;0
490-3;Lege Bestellposition an;End;2026-04-16T12:06:17.000Z;2026-04-16T12:06:17.000Z;0;0;2;0;0;0;0
491-1;Start;Lege Bestellposition an;2026-04-20T14:30:09.000Z;2026-04-20T14:30:09.000Z;0;0;1;0;0;0;0
491-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-20T14:30:09.000Z;2026-04-21T14:18:05.000Z;85676000;85676000;2;0;0;0;0
491-1;Lehne Genehmigung ab;Wareneingang erfasst;2026-04-21T14:18:05.000Z;2026-04-23T11:07:45.000Z;161380000;161380000;3;0;0;85676000;0
491-1;Wareneingang erfasst;Ändere Bestellposition;2026-04-23T11:07:45.000Z;2026-04-23T14:30:09.000Z;12144000;12144000;4;0;0;247056000;0
491-1;Ändere Bestellposition;Erfasse Rechnung;2026-04-23T14:30:09.000Z;2026-04-29T07:17:41.000Z;492452000;492452000;5;0;0;259200000;0
491-1;Erfasse Rechnung;End;2026-04-29T07:17:41.000Z;2026-04-29T07:17:41.000Z;0;0;6;0;0;751652000;0
491-2;Start;Lege Bestellposition an;2026-04-20T14:30:09.000Z;2026-04-20T14:30:09.000Z;0;0;1;0;0;0;0
491-2;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-20T14:30:09.000Z;2026-04-21T14:18:05.000Z;85676000;85676000;2;0;0;0;0
491-2;Lehne Genehmigung ab;Ändere Bestellposition;2026-04-21T14:18:05.000Z;2026-04-22T14:30:09.000Z;87124000;87124000;3;0;0;85676000;0
491-2;Ändere Bestellposition;Wareneingang erfasst;2026-04-22T14:30:09.000Z;2026-04-27T11:32:26.000Z;421337000;421337000;4;0;0;172800000;0
491-2;Wareneingang erfasst;Erfasse Rechnung;2026-04-27T11:32:26.000Z;2026-04-29T07:17:41.000Z;157515000;157515000;5;0;0;594137000;0
491-2;Erfasse Rechnung;End;2026-04-29T07:17:41.000Z;2026-04-29T07:17:41.000Z;0;0;6;0;0;751652000;0
492-1;Start;Lege Bestellposition an;2026-04-23T08:52:26.000Z;2026-04-23T08:52:26.000Z;0;0;1;0;0;0;0
492-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-23T08:52:26.000Z;2026-04-24T07:51:53.000Z;82767000;82767000;2;0;0;0;0
492-1;Lehne Genehmigung ab;Erfasse Rechnung;2026-04-24T07:51:53.000Z;2026-05-04T14:37:09.000Z;888316000;888316000;3;0;0;82767000;0
492-1;Erfasse Rechnung;Gleiche Rechnung aus;2026-05-04T14:37:09.000Z;2026-05-04T14:37:09.000Z;0;0;4;0;0;971083000;0
492-1;Gleiche Rechnung aus;End;2026-05-04T14:37:09.000Z;2026-05-04T14:37:09.000Z;0;0;5;0;0;971083000;0
493-1;Start;Lege Bestellposition an;2026-04-27T11:31:54.000Z;2026-04-27T11:31:54.000Z;0;0;1;0;0;0;0
493-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-27T11:31:54.000Z;2026-04-28T13:16:01.000Z;92647000;92647000;2;0;0;0;0
493-1;Lehne Genehmigung ab;End;2026-04-28T13:16:01.000Z;2026-04-28T13:16:01.000Z;0;0;3;0;0;92647000;0
493-2;Start;Lege Bestellposition an;2026-04-27T11:31:54.000Z;2026-04-27T11:31:54.000Z;0;0;1;0;0;0;0
493-2;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-27T11:31:54.000Z;2026-04-28T13:16:01.000Z;92647000;92647000;2;0;0;0;0
493-2;Lehne Genehmigung ab;End;2026-04-28T13:16:01.000Z;2026-04-28T13:16:01.000Z;0;0;3;0;0;92647000;0
493-3;Start;Lege Bestellposition an;2026-04-27T11:31:54.000Z;2026-04-27T11:31:54.000Z;0;0;1;0;0;0;0
493-3;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-27T11:31:54.000Z;2026-04-28T13:16:01.000Z;92647000;92647000;2;0;0;0;0
493-3;Lehne Genehmigung ab;End;2026-04-28T13:16:01.000Z;2026-04-28T13:16:01.000Z;0;0;3;0;0;92647000;0
493-4;Start;Lege Bestellposition an;2026-04-27T11:31:54.000Z;2026-04-27T11:31:54.000Z;0;0;1;0;0;0;0
493-4;Lege Bestellposition an;Lehne Genehmigung ab;2026-04-27T11:31:54.000Z;2026-04-28T13:16:01.000Z;92647000;92647000;2;0;0;0;0
493-4;Lehne Genehmigung ab;End;2026-04-28T13:16:01.000Z;2026-04-28T13:16:01.000Z;0;0;3;0;0;92647000;0
494-1;Start;Erteile Genehmigung;2026-04-29T10:48:36.000Z;2026-04-29T10:48:36.000Z;0;0;1;0;0;0;0
494-1;Erteile Genehmigung;Lege Bestellposition an;2026-04-29T10:48:36.000Z;2026-04-29T12:44:04.000Z;6928000;6928000;2;0;0;0;0
494-1;Lege Bestellposition an;End;2026-04-29T12:44:04.000Z;2026-04-29T12:44:04.000Z;0;0;3;0;0;6928000;0
494-2;Start;Erteile Genehmigung;2026-04-29T10:48:36.000Z;2026-04-29T10:48:36.000Z;0;0;1;0;0;0;0
494-2;Erteile Genehmigung;Lege Bestellposition an;2026-04-29T10:48:36.000Z;2026-04-29T12:44:04.000Z;6928000;6928000;2;0;0;0;0
494-2;Lege Bestellposition an;Ändere Bestellposition;2026-04-29T12:44:04.000Z;2026-05-03T12:44:04.000Z;345600000;345600000;3;0;0;6928000;0
494-2;Ändere Bestellposition;End;2026-05-03T12:44:04.000Z;2026-05-03T12:44:04.000Z;0;0;4;0;0;352528000;0
494-3;Start;Erteile Genehmigung;2026-04-29T10:48:36.000Z;2026-04-29T10:48:36.000Z;0;0;1;0;0;0;0
494-3;Erteile Genehmigung;Lege Bestellposition an;2026-04-29T10:48:36.000Z;2026-04-29T12:44:04.000Z;6928000;6928000;2;0;0;0;0
494-3;Lege Bestellposition an;Ändere Bestellposition;2026-04-29T12:44:04.000Z;2026-05-04T12:44:04.000Z;432000000;432000000;3;0;0;6928000;0
494-3;Ändere Bestellposition;End;2026-05-04T12:44:04.000Z;2026-05-04T12:44:04.000Z;0;0;4;0;0;438928000;0
494-4;Start;Erteile Genehmigung;2026-04-29T10:48:36.000Z;2026-04-29T10:48:36.000Z;0;0;1;0;0;0;0
494-4;Erteile Genehmigung;Lege Bestellposition an;2026-04-29T10:48:36.000Z;2026-04-29T12:44:04.000Z;6928000;6928000;2;0;0;0;0
494-4;Lege Bestellposition an;Ändere Bestellposition;2026-04-29T12:44:04.000Z;2026-05-02T12:44:04.000Z;259200000;259200000;3;0;0;6928000;0
494-4;Ändere Bestellposition;End;2026-05-02T12:44:04.000Z;2026-05-02T12:44:04.000Z;0;0;4;0;0;266128000;0
495-1;Start;Lege Bestellposition an;2026-04-30T09:34:39.000Z;2026-04-30T09:34:39.000Z;0;0;1;0;0;0;0
495-1;Lege Bestellposition an;Erteile Genehmigung;2026-04-30T09:34:39.000Z;2026-05-01T10:35:30.000Z;90051000;90051000;2;0;0;0;0
495-1;Erteile Genehmigung;End;2026-05-01T10:35:30.000Z;2026-05-01T10:35:30.000Z;0;0;3;0;0;90051000;0
496-1;Start;Lege Bestellposition an;2026-05-01T10:03:45.000Z;2026-05-01T10:03:45.000Z;0;0;1;0;0;0;0
496-1;Lege Bestellposition an;Lehne Genehmigung ab;2026-05-01T10:03:45.000Z;2026-05-01T13:25:16.000Z;12091000;12091000;2;0;0;0;0
496-1;Lehne Genehmigung ab;End;2026-05-01T13:25:16.000Z;2026-05-01T13:25:16.000Z;0;0;3;0;0;12091000;0
496-2;Start;Lege Bestellposition an;2026-05-01T10:03:45.000Z;2026-05-01T10:03:45.000Z;0;0;1;0;0;0;0
496-2;Lege Bestellposition an;Lehne Genehmigung ab;2026-05-01T10:03:45.000Z;2026-05-01T13:25:16.000Z;12091000;12091000;2;0;0;0;0
496-2;Lehne Genehmigung ab;End;2026-05-01T13:25:16.000Z;2026-05-01T13:25:16.000Z;0;0;3;0;0;12091000;0
496-3;Start;Lege Bestellposition an;2026-05-01T10:03:45.000Z;2026-05-01T10:03:45.000Z;0;0;1;0;0;0;0
496-3;Lege Bestellposition an;Lehne Genehmigung ab;2026-05-01T10:03:45.000Z;2026-05-01T13:25:16.000Z;12091000;12091000;2;0;0;0;0
496-3;Lehne Genehmigung ab;Ändere Bestellposition;2026-05-01T13:25:16.000Z;2026-05-05T10:03:45.000Z;333509000;333509000;3;0;0;12091000;0
496-3;Ändere Bestellposition;End;2026-05-05T10:03:45.000Z;2026-05-05T10:03:45.000Z;0;0;4;0;0;345600000;0
496-4;Start;Lege Bestellposition an;2026-05-01T10:03:45.000Z;2026-05-01T10:03:45.000Z;0;0;1;0;0;0;0
496-4;Lege Bestellposition an;Lehne Genehmigung ab;2026-05-01T10:03:45.000Z;2026-05-01T13:25:16.000Z;12091000;12091000;2;0;0;0;0
496-4;Lehne Genehmigung ab;End;2026-05-01T13:25:16.000Z;2026-05-01T13:25:16.000Z;0;0;3;0;0;12091000;0
497-1;Start;Lege Bestellposition an;2026-05-04T09:52:29.000Z;2026-05-04T09:52:29.000Z;0;0;1;0;0;0;0
497-1;Lege Bestellposition an;Erteile Genehmigung;2026-05-04T09:52:29.000Z;2026-05-04T11:20:32.000Z;5283000;5283000;2;0;0;0;0
497-1;Erteile Genehmigung;End;2026-05-04T11:20:32.000Z;2026-05-04T11:20:32.000Z;0;0;3;0;0;5283000;0
497-2;Start;Lege Bestellposition an;2026-05-04T09:52:29.000Z;2026-05-04T09:52:29.000Z;0;0;1;0;0;0;0
497-2;Lege Bestellposition an;Erteile Genehmigung;2026-05-04T09:52:29.000Z;2026-05-04T11:20:32.000Z;5283000;5283000;2;0;0;0;0
497-2;Erteile Genehmigung;End;2026-05-04T11:20:32.000Z;2026-05-04T11:20:32.000Z;0;0;3;0;0;5283000;0
497-3;Start;Lege Bestellposition an;2026-05-04T09:52:29.000Z;2026-05-04T09:52:29.000Z;0;0;1;0;0;0;0
497-3;Lege Bestellposition an;Erteile Genehmigung;2026-05-04T09:52:29.000Z;2026-05-04T11:20:32.000Z;5283000;5283000;2;0;0;0;0
497-3;Erteile Genehmigung;End;2026-05-04T11:20:32.000Z;2026-05-04T11:20:32.000Z;0;0;3;0;0;5283000;0
498-1;Start;Lege Bestellposition an;2026-05-05T07:09:13.000Z;2026-05-05T07:09:13.000Z;0;0;1;0;0;0;0
498-1;Lege Bestellposition an;Erteile Genehmigung;2026-05-05T07:09:13.000Z;2026-05-06T12:49:47.000Z;106834000;106834000;2;0;0;0;0
498-1;Erteile Genehmigung;Wareneingang erfasst;2026-05-06T12:49:47.000Z;2026-05-11T08:15:27.000Z;415540000;415540000;3;0;0;106834000;0
498-1;Wareneingang erfasst;Erfasse Rechnung;2026-05-11T08:15:27.000Z;2026-05-25T14:53:01.000Z;1233454000;1233454000;4;0;0;522374000;0
498-1;Erfasse Rechnung;End;2026-05-25T14:53:01.000Z;2026-05-25T14:53:01.000Z;0;0;5;0;0;1755828000;0
498-2;Start;Lege Bestellposition an;2026-05-05T07:09:13.000Z;2026-05-05T07:09:13.000Z;0;0;1;0;0;0;0
498-2;Lege Bestellposition an;Erteile Genehmigung;2026-05-05T07:09:13.000Z;2026-05-06T12:49:47.000Z;106834000;106834000;2;0;0;0;0
498-2;Erteile Genehmigung;Wareneingang erfasst;2026-05-06T12:49:47.000Z;2026-05-13T07:39:41.000Z;586194000;586194000;3;0;0;106834000;0
498-2;Wareneingang erfasst;Erfasse Rechnung;2026-05-13T07:39:41.000Z;2026-05-25T14:53:01.000Z;1062800000;1062800000;4;0;0;693028000;0
498-2;Erfasse Rechnung;End;2026-05-25T14:53:01.000Z;2026-05-25T14:53:01.000Z;0;0;5;0;0;1755828000;0
498-3;Start;Lege Bestellposition an;2026-05-05T07:09:13.000Z;2026-05-05T07:09:13.000Z;0;0;1;0;0;0;0
498-3;Lege Bestellposition an;Erteile Genehmigung;2026-05-05T07:09:13.000Z;2026-05-06T12:49:47.000Z;106834000;106834000;2;0;0;0;0
498-3;Erteile Genehmigung;Wareneingang erfasst;2026-05-06T12:49:47.000Z;2026-05-15T12:49:50.000Z;777603000;777603000;3;0;0;106834000;0
498-3;Wareneingang erfasst;Erfasse Rechnung;2026-05-15T12:49:50.000Z;2026-05-25T14:53:01.000Z;871391000;871391000;4;0;0;884437000;0
498-3;Erfasse Rechnung;End;2026-05-25T14:53:01.000Z;2026-05-25T14:53:01.000Z;0;0;5;0;0;1755828000;0
498-4;Start;Lege Bestellposition an;2026-05-05T07:09:13.000Z;2026-05-05T07:09:13.000Z;0;0;1;0;0;0;0
498-4;Lege Bestellposition an;Ändere Bestellposition;2026-05-05T07:09:13.000Z;2026-05-06T07:09:13.000Z;86400000;86400000;2;0;0;0;0
498-4;Ändere Bestellposition;Erteile Genehmigung;2026-05-06T07:09:13.000Z;2026-05-06T12:49:47.000Z;20434000;20434000;3;0;0;86400000;0
498-4;Erteile Genehmigung;Wareneingang erfasst;2026-05-06T12:49:47.000Z;2026-05-15T07:01:43.000Z;756716000;756716000;4;0;0;106834000;0
498-4;Wareneingang erfasst;Erfasse Rechnung;2026-05-15T07:01:43.000Z;2026-05-25T14:53:01.000Z;892278000;892278000;5;0;0;863550000;0
498-4;Erfasse Rechnung;End;2026-05-25T14:53:01.000Z;2026-05-25T14:53:01.000Z;0;0;6;0;0;1755828000;0
498-5;Start;Lege Bestellposition an;2026-05-05T07:09:13.000Z;2026-05-05T07:09:13.000Z;0;0;1;0;0;0;0
498-5;Lege Bestellposition an;Erteile Genehmigung;2026-05-05T07:09:13.000Z;2026-05-06T12:49:47.000Z;106834000;106834000;2;0;0;0;0
498-5;Erteile Genehmigung;Wareneingang erfasst;2026-05-06T12:49:47.000Z;2026-05-18T12:33:07.000Z;1035800000;1035800000;3;0;0;106834000;0
498-5;Wareneingang erfasst;Erfasse Rechnung;2026-05-18T12:33:07.000Z;2026-05-25T14:53:01.000Z;613194000;613194000;4;0;0;1142634000;0
498-5;Erfasse Rechnung;End;2026-05-25T14:53:01.000Z;2026-05-25T14:53:01.000Z;0;0;5;0;0;1755828000;0
499-1;Start;Lege Bestellposition an;2026-05-07T09:51:29.000Z;2026-05-07T09:51:29.000Z;0;0;1;0;0;0;0
499-1;Lege Bestellposition an;Erteile Genehmigung;2026-05-07T09:51:29.000Z;2026-05-08T07:40:42.000Z;78553000;78553000;2;0;0;0;0
499-1;Erteile Genehmigung;End;2026-05-08T07:40:42.000Z;2026-05-08T07:40:42.000Z;0;0;3;0;0;78553000;0
499-2;Start;Lege Bestellposition an;2026-05-07T09:51:29.000Z;2026-05-07T09:51:29.000Z;0;0;1;0;0;0;0
499-2;Lege Bestellposition an;Erteile Genehmigung;2026-05-07T09:51:29.000Z;2026-05-08T07:40:42.000Z;78553000;78553000;2;0;0;0;0
499-2;Erteile Genehmigung;End;2026-05-08T07:40:42.000Z;2026-05-08T07:40:42.000Z;0;0;3;0;0;78553000;0
500-1;Start;Lege Bestellposition an;2026-05-11T12:55:31.000Z;2026-05-11T12:55:31.000Z;0;0;1;0;0;0;0
500-1;Lege Bestellposition an;Erfasse Rechnung;2026-05-11T12:55:31.000Z;2026-05-25T07:24:59.000Z;1189768000;1189768000;2;0;0;0;0
500-1;Erfasse Rechnung;End;2026-05-25T07:24:59.000Z;2026-05-25T07:24:59.000Z;0;0;3;0;0;1189768000;0
500-2;Start;Lege Bestellposition an;2026-05-11T12:55:31.000Z;2026-05-11T12:55:31.000Z;0;0;1;0;0;0;0
500-2;Lege Bestellposition an;Erfasse Rechnung;2026-05-11T12:55:31.000Z;2026-05-25T07:24:59.000Z;1189768000;1189768000;2;0;0;0;0
500-2;Erfasse Rechnung;End;2026-05-25T07:24:59.000Z;2026-05-25T07:24:59.000Z;0;0;3;0;0;1189768000;0
500-3;Start;Lege Bestellposition an;2026-05-11T12:55:31.000Z;2026-05-11T12:55:31.000Z;0;0;1;0;0;0;0
500-3;Lege Bestellposition an;Erfasse Rechnung;2026-05-11T12:55:31.000Z;2026-05-25T07:24:59.000Z;1189768000;1189768000;2;0;0;0;0
500-3;Erfasse Rechnung;End;2026-05-25T07:24:59.000Z;2026-05-25T07:24:59.000Z;0;0;3;0;0;1189768000;0
