filter;path_id
Lehne Genehmigung Level 3 ab->Ändere Bestellung: Währung;812
Lehne Genehmigung Level 3 ab;812
Ändere Bestellung: Währung->Ändere Bestellposition: Menge;812
Ändere Bestellung: Währung;812
Ändere Bestellposition: Menge->Erfasse Rechnung;812
Ändere Bestellposition: Menge;812
Erfasse Rechnung->End;812
Erfasse Rechnung;812
Start->Lege Bestellposition an;813
Lege Bestellposition an->Fordere Genehmigung Level 2 an;813
Lege Bestellposition an;813
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 1;813
Fordere Genehmigung Level 2 an;813
Erteile Genehmigung Level 1->Ändere Bestellposition: Preis;813
Erteile Genehmigung Level 1;813
Ändere Bestellposition: Preis->Lehne Wareneingang ab;813
Ändere Bestellposition: Preis;813
Lehne Wareneingang ab->Erfasse Rechnung;813
Lehne Wareneingang ab;813
Erfasse Rechnung->End;813
Erfasse Rechnung;813
Start->Lege Bestellposition an;814
Lege Bestellposition an->Ändere Bestellposition: Material;814
Lege Bestellposition an;814
Ändere Bestellposition: Material->Erteile Genehmigung Level 1;814
Ändere Bestellposition: Material;814
Erteile Genehmigung Level 1->End;814
Erteile Genehmigung Level 1;814
Start->Lege Bestellposition an;815
Lege Bestellposition an->Ändere Bestellposition: Preis;815
Lege Bestellposition an;815
Ändere Bestellposition: Preis->Erteile Genehmigung Level 1;815
Ändere Bestellposition: Preis;815
Erteile Genehmigung Level 1->End;815
Erteile Genehmigung Level 1;815
Start->Lege Bestellposition an;816
Lege Bestellposition an->Erteile Genehmigung Level 2;816
Lege Bestellposition an;816
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;816
Erteile Genehmigung Level 2;816
Erteile Genehmigung Level 3->Fordere Genehmigung Level 1 an;816
Erteile Genehmigung Level 3;816
Fordere Genehmigung Level 1 an->Erfasse Wareneingang;816
Fordere Genehmigung Level 1 an;816
Erfasse Wareneingang->Erfasse Rechnung;816
Erfasse Wareneingang;816
Erfasse Rechnung->End;816
Erfasse Rechnung;816
Start->Lege Bestellposition an;398
Lege Bestellposition an->Erteile Genehmigung Level 2;398
Lege Bestellposition an;398
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;398
Erteile Genehmigung Level 2;398
Erteile Genehmigung Level 3->Fordere Genehmigung Level 1 an;398
Erteile Genehmigung Level 3;398
Fordere Genehmigung Level 1 an->Lehne Wareneingang ab;398
Fordere Genehmigung Level 1 an;398
Lehne Wareneingang ab->Erfasse Rechnung;398
Lehne Wareneingang ab;398
Erfasse Rechnung->End;398
Erfasse Rechnung;398
Start->Lege Bestellposition an;817
Lege Bestellposition an->Erteile Genehmigung Level 2;817
Lege Bestellposition an;817
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;817
Erteile Genehmigung Level 2;817
Erteile Genehmigung Level 3->Fordere Genehmigung Level 1 an;817
Erteile Genehmigung Level 3;817
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Menge;817
Fordere Genehmigung Level 1 an;817
Ändere Bestellposition: Menge->Lehne Wareneingang ab;817
Ändere Bestellposition: Menge;817
Lehne Wareneingang ab->Erfasse Rechnung;817
Lehne Wareneingang ab;817
Erfasse Rechnung->End;817
Erfasse Rechnung;817
Start->Lege Bestellposition an;230
Lege Bestellposition an->Fordere Genehmigung Level 2 an;230
Lege Bestellposition an;230
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;230
Fordere Genehmigung Level 2 an;230
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 3;230
Lehne Genehmigung Level 1 ab;230
Erteile Genehmigung Level 3->Erfasse Wareneingang;230
Erteile Genehmigung Level 3;230
Erfasse Wareneingang->Erfasse Rechnung;230
Erfasse Wareneingang;230
Erfasse Rechnung->End;230
Erfasse Rechnung;230
Start->Lege Bestellposition an;818
Lege Bestellposition an->Fordere Genehmigung Level 2 an;818
Lege Bestellposition an;818
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;818
Fordere Genehmigung Level 2 an;818
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 3;818
Lehne Genehmigung Level 1 ab;818
Erteile Genehmigung Level 3->Ändere Bestellposition: Menge;818
Erteile Genehmigung Level 3;818
Ändere Bestellposition: Menge->Lehne Wareneingang ab;818
Ändere Bestellposition: Menge;818
Lehne Wareneingang ab->Erfasse Rechnung;818
Lehne Wareneingang ab;818
Erfasse Rechnung->End;818
Erfasse Rechnung;818
Start->Lege Bestellposition an;399
Lege Bestellposition an->Fordere Genehmigung Level 2 an;399
Lege Bestellposition an;399
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;399
Fordere Genehmigung Level 2 an;399
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 3;399
Lehne Genehmigung Level 1 ab;399
Erteile Genehmigung Level 3->Ändere Bestellposition: Preis;399
Erteile Genehmigung Level 3;399
Ändere Bestellposition: Preis->Lehne Wareneingang ab;399
Ändere Bestellposition: Preis;399
Lehne Wareneingang ab->Erfasse Rechnung;399
Lehne Wareneingang ab;399
Erfasse Rechnung->End;399
Erfasse Rechnung;399
Start->Lehne Genehmigung Level 1 ab;231
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;231
Lehne Genehmigung Level 1 ab;231
Lege Bestellposition an->Erfasse Wareneingang;231
Lege Bestellposition an;231
Erfasse Wareneingang->Erfasse Rechnung;231
Erfasse Wareneingang;231
Erfasse Rechnung->End;231
Erfasse Rechnung;231
Start->Lege Bestellposition an;819
Lege Bestellposition an->Erteile Genehmigung Level 1;819
Lege Bestellposition an;819
Erteile Genehmigung Level 1->Ändere Bestellung: Lieferant;819
Erteile Genehmigung Level 1;819
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;819
Ändere Bestellung: Lieferant;819
Ändere Bestellposition: Preis->End;819
Ändere Bestellposition: Preis;819
Start->Fordere Genehmigung Level 1 an;820
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;820
Fordere Genehmigung Level 1 an;820
Erteile Genehmigung Level 2->Lege Bestellposition an;820
Erteile Genehmigung Level 2;820
Lege Bestellposition an->Ändere Bestellposition: Preis;820
Lege Bestellposition an;820
Ändere Bestellposition: Preis->End;820
Ändere Bestellposition: Preis;820
Start->Lege Bestellposition an;821
Lege Bestellposition an->Fordere Genehmigung Level 1 an;821
Lege Bestellposition an;821
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Menge;821
Fordere Genehmigung Level 1 an;821
Ändere Bestellposition: Menge->Lehne Genehmigung Level 2 ab;821
Ändere Bestellposition: Menge;821
Lehne Genehmigung Level 2 ab->Erfasse Rechnung;821
Lehne Genehmigung Level 2 ab;821
Erfasse Rechnung->End;821
Erfasse Rechnung;821
Start->Lege Bestellposition an;822
Lege Bestellposition an->Fordere Genehmigung Level 1 an;822
Lege Bestellposition an;822
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;822
Fordere Genehmigung Level 1 an;822
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Menge;822
Lehne Genehmigung Level 2 ab;822
Ändere Bestellposition: Menge->End;822
Ändere Bestellposition: Menge;822
Start->Lege Bestellposition an;823
Lege Bestellposition an->Erteile Genehmigung Level 1;823
Lege Bestellposition an;823
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;823
Erteile Genehmigung Level 1;823
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 3;823
Fordere Genehmigung Level 2 an;823
Erteile Genehmigung Level 3->Lehne Wareneingang ab;823
Erteile Genehmigung Level 3;823
Lehne Wareneingang ab->Erfasse Rechnung;823
Lehne Wareneingang ab;823
Erfasse Rechnung->End;823
Erfasse Rechnung;823
Start->Lege Bestellposition an;824
Lege Bestellposition an->Erteile Genehmigung Level 1;824
Lege Bestellposition an;824
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;824
Erteile Genehmigung Level 1;824
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 3;824
Fordere Genehmigung Level 2 an;824
Erteile Genehmigung Level 3->Erfasse Wareneingang;824
Erteile Genehmigung Level 3;824
Erfasse Wareneingang->Ändere Bestellposition: Preis;824
Erfasse Wareneingang;824
Ändere Bestellposition: Preis->Erfasse Rechnung;824
Ändere Bestellposition: Preis;824
Erfasse Rechnung->End;824
Erfasse Rechnung;824
Start->Lege Bestellposition an;825
Lege Bestellposition an->Fordere Genehmigung Level 1 an;825
Lege Bestellposition an;825
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;825
Fordere Genehmigung Level 1 an;825
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Material;825
Lehne Genehmigung Level 2 ab;825
Ändere Bestellposition: Material->Erfasse Rechnung;825
Ändere Bestellposition: Material;825
Erfasse Rechnung->Gleiche Rechnung aus;825
Erfasse Rechnung;825
Gleiche Rechnung aus->End;825
Gleiche Rechnung aus;825
Start->Lege Bestellposition an;400
Lege Bestellposition an->Fordere Genehmigung Level 1 an;400
Lege Bestellposition an;400
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;400
Fordere Genehmigung Level 1 an;400
Lehne Genehmigung Level 2 ab->Erfasse Rechnung;400
Lehne Genehmigung Level 2 ab;400
Erfasse Rechnung->Gleiche Rechnung aus;400
Erfasse Rechnung;400
Gleiche Rechnung aus->End;400
Gleiche Rechnung aus;400
Start->Lege Bestellposition an;826
Lege Bestellposition an->Fordere Genehmigung Level 1 an;826
Lege Bestellposition an;826
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;826
Fordere Genehmigung Level 1 an;826
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Menge;826
Lehne Genehmigung Level 2 ab;826
Ändere Bestellposition: Menge->Erfasse Rechnung;826
Ändere Bestellposition: Menge;826
Erfasse Rechnung->Gleiche Rechnung aus;826
Erfasse Rechnung;826
Gleiche Rechnung aus->End;826
Gleiche Rechnung aus;826
Start->Lege Bestellposition an;827
Lege Bestellposition an->Erteile Genehmigung Level 2;827
Lege Bestellposition an;827
Erteile Genehmigung Level 2->Erteile Genehmigung Level 1;827
Erteile Genehmigung Level 2;827
Erteile Genehmigung Level 1->Lehne Genehmigung Level 3 ab;827
Erteile Genehmigung Level 1;827
Lehne Genehmigung Level 3 ab->Erfasse Rechnung;827
Lehne Genehmigung Level 3 ab;827
Erfasse Rechnung->End;827
Erfasse Rechnung;827
Start->Lege Bestellposition an;828
Lege Bestellposition an->Erteile Genehmigung Level 1;828
Lege Bestellposition an;828
Erteile Genehmigung Level 1->Lehne Genehmigung Level 2 ab;828
Erteile Genehmigung Level 1;828
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;828
Lehne Genehmigung Level 2 ab;828
Erteile Genehmigung Level 3->Erfasse Rechnung;828
Erteile Genehmigung Level 3;828
Erfasse Rechnung->Gleiche Rechnung aus;828
Erfasse Rechnung;828
Gleiche Rechnung aus->End;828
Gleiche Rechnung aus;828
Start->Lege Bestellposition an;829
Lege Bestellposition an->Ändere Bestellposition: Preis;829
Lege Bestellposition an;829
Ändere Bestellposition: Preis->Erteile Genehmigung Level 1;829
Ändere Bestellposition: Preis;829
Erteile Genehmigung Level 1->Lehne Genehmigung Level 2 ab;829
Erteile Genehmigung Level 1;829
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;829
Lehne Genehmigung Level 2 ab;829
Erteile Genehmigung Level 3->Erfasse Rechnung;829
Erteile Genehmigung Level 3;829
Erfasse Rechnung->Gleiche Rechnung aus;829
Erfasse Rechnung;829
Gleiche Rechnung aus->End;829
Gleiche Rechnung aus;829
Start->Lege Bestellposition an;830
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;830
Lege Bestellposition an;830
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;830
Lehne Genehmigung Level 1 ab;830
Erteile Genehmigung Level 2->Ändere Bestellung: Währung;830
Erteile Genehmigung Level 2;830
Ändere Bestellung: Währung->Erfasse Rechnung;830
Ändere Bestellung: Währung;830
Erfasse Rechnung->End;830
Erfasse Rechnung;830
Start->Lege Bestellposition an;401
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;401
Lege Bestellposition an;401
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;401
Lehne Genehmigung Level 2 ab;401
Erteile Genehmigung Level 1->Erfasse Rechnung;401
Erteile Genehmigung Level 1;401
Erfasse Rechnung->End;401
Erfasse Rechnung;401
Start->Lege Bestellposition an;831
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;831
Lege Bestellposition an;831
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;831
Lehne Genehmigung Level 2 ab;831
Erteile Genehmigung Level 1->Ändere Bestellposition: Preis;831
Erteile Genehmigung Level 1;831
Ändere Bestellposition: Preis->Erfasse Rechnung;831
Ändere Bestellposition: Preis;831
Erfasse Rechnung->End;831
Erfasse Rechnung;831
Start->Lege Bestellposition an;832
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;832
Lege Bestellposition an;832
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;832
Lehne Genehmigung Level 2 ab;832
Erteile Genehmigung Level 1->Ändere Bestellposition: Material;832
Erteile Genehmigung Level 1;832
Ändere Bestellposition: Material->Erfasse Rechnung;832
Ändere Bestellposition: Material;832
Erfasse Rechnung->End;832
Erfasse Rechnung;832
Start->Lege Bestellposition an;833
Lege Bestellposition an->Fordere Genehmigung Level 1 an;833
Lege Bestellposition an;833
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Preis;833
Fordere Genehmigung Level 1 an;833
Ändere Bestellposition: Preis->Erfasse Wareneingang;833
Ändere Bestellposition: Preis;833
Erfasse Wareneingang->Erfasse Rechnung;833
Erfasse Wareneingang;833
Erfasse Rechnung->End;833
Erfasse Rechnung;833
Start->Erteile Genehmigung Level 1;834
Erteile Genehmigung Level 1->Lege Bestellposition an;834
Erteile Genehmigung Level 1;834
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;834
Lege Bestellposition an;834
Lehne Genehmigung Level 2 ab->Erfasse Wareneingang;834
Lehne Genehmigung Level 2 ab;834
Erfasse Wareneingang->Ändere Bestellposition: Menge;834
Erfasse Wareneingang;834
Ändere Bestellposition: Menge->Erfasse Rechnung;834
Ändere Bestellposition: Menge;834
Erfasse Rechnung->End;834
Erfasse Rechnung;834
Start->Erteile Genehmigung Level 1;835
Erteile Genehmigung Level 1->Lege Bestellposition an;835
Erteile Genehmigung Level 1;835
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;835
Lege Bestellposition an;835
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Material;835
Lehne Genehmigung Level 2 ab;835
Ändere Bestellposition: Material->Lehne Wareneingang ab;835
Ändere Bestellposition: Material;835
Lehne Wareneingang ab->Erfasse Rechnung;835
Lehne Wareneingang ab;835
Erfasse Rechnung->End;835
Erfasse Rechnung;835
Start->Erteile Genehmigung Level 1;402
Erteile Genehmigung Level 1->Lege Bestellposition an;402
Erteile Genehmigung Level 1;402
Lege Bestellposition an->Ändere Bestellung: Währung;402
Lege Bestellposition an;402
Ändere Bestellung: Währung->Ändere Bestellposition: Preis;402
Ändere Bestellung: Währung;402
Ändere Bestellposition: Preis->End;402
Ändere Bestellposition: Preis;402
Start->Erteile Genehmigung Level 1;836
Erteile Genehmigung Level 1->Lege Bestellposition an;836
Erteile Genehmigung Level 1;836
Lege Bestellposition an->Ändere Bestellung: Währung;836
Lege Bestellposition an;836
Ändere Bestellung: Währung->Ändere Bestellposition: Material;836
Ändere Bestellung: Währung;836
Ändere Bestellposition: Material->End;836
Ändere Bestellposition: Material;836
Start->Lege Bestellposition an;837
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;837
Lege Bestellposition an;837
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;837
Lehne Genehmigung Level 1 ab;837
Erteile Genehmigung Level 2->Fordere Genehmigung Level 3 an;837
Erteile Genehmigung Level 2;837
Fordere Genehmigung Level 3 an->End;837
Fordere Genehmigung Level 3 an;837
Start->Lege Bestellposition an;141
Lege Bestellposition an->Erteile Genehmigung Level 1;141
Lege Bestellposition an;141
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;141
Erteile Genehmigung Level 1;141
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;141
Fordere Genehmigung Level 2 an;141
Lehne Wareneingang ab->Erfasse Rechnung;141
Lehne Wareneingang ab;141
Erfasse Rechnung->End;141
Erfasse Rechnung;141
Start->Lege Bestellposition an;838
Lege Bestellposition an->Ändere Bestellposition: Material;838
Lege Bestellposition an;838
Ändere Bestellposition: Material->Erteile Genehmigung Level 1;838
Ändere Bestellposition: Material;838
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;838
Erteile Genehmigung Level 1;838
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;838
Fordere Genehmigung Level 2 an;838
Lehne Wareneingang ab->Erfasse Rechnung;838
Lehne Wareneingang ab;838
Erfasse Rechnung->End;838
Erfasse Rechnung;838
Start->Lege Bestellposition an;839
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;839
Lege Bestellposition an;839
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Preis;839
Lehne Genehmigung Level 1 ab;839
Ändere Bestellposition: Preis->Lehne Wareneingang ab;839
Ändere Bestellposition: Preis;839
Lehne Wareneingang ab->Erfasse Rechnung;839
Lehne Wareneingang ab;839
Erfasse Rechnung->Gleiche Rechnung aus;839
Erfasse Rechnung;839
Gleiche Rechnung aus->End;839
Gleiche Rechnung aus;839
Start->Lege Bestellposition an;45
Lege Bestellposition an->Fordere Genehmigung Level 1 an;45
Lege Bestellposition an;45
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;45
Fordere Genehmigung Level 1 an;45
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;45
Lehne Genehmigung Level 2 ab;45
Erteile Genehmigung Level 3->End;45
Erteile Genehmigung Level 3;45
Start->Lege Bestellposition an;840
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;840
Lege Bestellposition an;840
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;840
Lehne Genehmigung Level 1 ab;840
Erteile Genehmigung Level 2->Ändere Bestellung: Lieferant;840
Erteile Genehmigung Level 2;840
Ändere Bestellung: Lieferant->Ändere Bestellposition: Menge;840
Ändere Bestellung: Lieferant;840
Ändere Bestellposition: Menge->End;840
Ändere Bestellposition: Menge;840
Start->Lege Bestellposition an;403
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;403
Lege Bestellposition an;403
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;403
Lehne Genehmigung Level 1 ab;403
Erteile Genehmigung Level 2->Ändere Bestellung: Lieferant;403
Erteile Genehmigung Level 2;403
Ändere Bestellung: Lieferant->End;403
Ändere Bestellung: Lieferant;403
Start->Lege Bestellposition an;841
Lege Bestellposition an->Erteile Genehmigung Level 1;841
Lege Bestellposition an;841
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;841
Erteile Genehmigung Level 1;841
Erteile Genehmigung Level 2->Fordere Genehmigung Level 3 an;841
Erteile Genehmigung Level 2;841
Fordere Genehmigung Level 3 an->Ändere Bestellposition: Material;841
Fordere Genehmigung Level 3 an;841
Ändere Bestellposition: Material->End;841
Ändere Bestellposition: Material;841
Start->Lege Bestellposition an;404
Lege Bestellposition an->Fordere Genehmigung Level 3 an;404
Lege Bestellposition an;404
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 2 ab;404
Fordere Genehmigung Level 3 an;404
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;404
Lehne Genehmigung Level 2 ab;404
Erteile Genehmigung Level 1->Erfasse Rechnung;404
Erteile Genehmigung Level 1;404
Erfasse Rechnung->End;404
Erfasse Rechnung;404
Start->Lege Bestellposition an;842
Lege Bestellposition an->Ändere Bestellposition: Material;842
Lege Bestellposition an;842
Ändere Bestellposition: Material->Fordere Genehmigung Level 3 an;842
Ändere Bestellposition: Material;842
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 2 ab;842
Fordere Genehmigung Level 3 an;842
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;842
Lehne Genehmigung Level 2 ab;842
Erteile Genehmigung Level 1->Erfasse Rechnung;842
Erteile Genehmigung Level 1;842
Erfasse Rechnung->End;842
Erfasse Rechnung;842
Start->Lege Bestellposition an;843
Lege Bestellposition an->Fordere Genehmigung Level 3 an;843
Lege Bestellposition an;843
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 2 ab;843
Fordere Genehmigung Level 3 an;843
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;843
Lehne Genehmigung Level 2 ab;843
Erteile Genehmigung Level 1->Ändere Bestellposition: Preis;843
Erteile Genehmigung Level 1;843
Ändere Bestellposition: Preis->Erfasse Rechnung;843
Ändere Bestellposition: Preis;843
Erfasse Rechnung->End;843
Erfasse Rechnung;843
Start->Lehne Genehmigung Level 1 ab;844
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;844
Lehne Genehmigung Level 1 ab;844
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;844
Lege Bestellposition an;844
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;844
Lehne Genehmigung Level 2 ab;844
Lehne Genehmigung Level 3 ab->Ändere Bestellung: Lieferant;844
Lehne Genehmigung Level 3 ab;844
Ändere Bestellung: Lieferant->End;844
Ändere Bestellung: Lieferant;844
Start->Lehne Genehmigung Level 1 ab;845
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;845
Lehne Genehmigung Level 1 ab;845
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;845
Lege Bestellposition an;845
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;845
Lehne Genehmigung Level 2 ab;845
Lehne Genehmigung Level 3 ab->Ändere Bestellung: Lieferant;845
Lehne Genehmigung Level 3 ab;845
Ändere Bestellung: Lieferant->Ändere Bestellposition: Material;845
Ändere Bestellung: Lieferant;845
Ändere Bestellposition: Material->End;845
Ändere Bestellposition: Material;845
Start->Lehne Genehmigung Level 2 ab;142
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;142
Lehne Genehmigung Level 2 ab;142
Erteile Genehmigung Level 1->Lege Bestellposition an;142
Erteile Genehmigung Level 1;142
Lege Bestellposition an->Erfasse Rechnung;142
Lege Bestellposition an;142
Erfasse Rechnung->Gleiche Rechnung aus;142
Erfasse Rechnung;142
Gleiche Rechnung aus->End;142
Gleiche Rechnung aus;142
Start->Fordere Genehmigung Level 1 an;846
Fordere Genehmigung Level 1 an->Lege Bestellposition an;846
Fordere Genehmigung Level 1 an;846
Lege Bestellposition an->Ändere Bestellposition: Preis;846
Lege Bestellposition an;846
Ändere Bestellposition: Preis->Lehne Genehmigung Level 2 ab;846
Ändere Bestellposition: Preis;846
Lehne Genehmigung Level 2 ab->End;846
Lehne Genehmigung Level 2 ab;846
Start->Fordere Genehmigung Level 1 an;847
Fordere Genehmigung Level 1 an->Lege Bestellposition an;847
Fordere Genehmigung Level 1 an;847
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;847
Lege Bestellposition an;847
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Material;847
Lehne Genehmigung Level 2 ab;847
Ändere Bestellposition: Material->End;847
Ändere Bestellposition: Material;847
Start->Erteile Genehmigung Level 1;405
Erteile Genehmigung Level 1->Lege Bestellposition an;405
Erteile Genehmigung Level 1;405
Lege Bestellposition an->Ändere Bestellung: Lieferant;405
Lege Bestellposition an;405
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 2 an;405
Ändere Bestellung: Lieferant;405
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;405
Fordere Genehmigung Level 2 an;405
Lehne Wareneingang ab->Erfasse Rechnung;405
Lehne Wareneingang ab;405
Erfasse Rechnung->Gleiche Rechnung aus;405
Erfasse Rechnung;405
Gleiche Rechnung aus->End;405
Gleiche Rechnung aus;405
Start->Erteile Genehmigung Level 1;848
Erteile Genehmigung Level 1->Lege Bestellposition an;848
Erteile Genehmigung Level 1;848
Lege Bestellposition an->Ändere Bestellung: Lieferant;848
Lege Bestellposition an;848
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 2 an;848
Ändere Bestellung: Lieferant;848
Fordere Genehmigung Level 2 an->Ändere Bestellposition: Material;848
Fordere Genehmigung Level 2 an;848
Ändere Bestellposition: Material->Erfasse Wareneingang;848
Ändere Bestellposition: Material;848
Erfasse Wareneingang->Erfasse Rechnung;848
Erfasse Wareneingang;848
Erfasse Rechnung->Gleiche Rechnung aus;848
Erfasse Rechnung;848
Gleiche Rechnung aus->End;848
Gleiche Rechnung aus;848
Start->Erteile Genehmigung Level 1;849
Erteile Genehmigung Level 1->Lege Bestellposition an;849
Erteile Genehmigung Level 1;849
Lege Bestellposition an->Ändere Bestellung: Lieferant;849
Lege Bestellposition an;849
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 2 an;849
Ändere Bestellung: Lieferant;849
Fordere Genehmigung Level 2 an->Erfasse Wareneingang;849
Fordere Genehmigung Level 2 an;849
Erfasse Wareneingang->Erfasse Rechnung;849
Erfasse Wareneingang;849
Erfasse Rechnung->Gleiche Rechnung aus;849
Erfasse Rechnung;849
Gleiche Rechnung aus->End;849
Gleiche Rechnung aus;849
Start->Fordere Genehmigung Level 1 an;406
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;406
Fordere Genehmigung Level 1 an;406
Erteile Genehmigung Level 3->Erteile Genehmigung Level 2;406
Erteile Genehmigung Level 3;406
Erteile Genehmigung Level 2->Lege Bestellposition an;406
Erteile Genehmigung Level 2;406
Lege Bestellposition an->End;406
Lege Bestellposition an;406
Start->Lehne Genehmigung Level 1 ab;850
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;850
Lehne Genehmigung Level 1 ab;850
Lege Bestellposition an->Fordere Genehmigung Level 2 an;850
Lege Bestellposition an;850
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 3 ab;850
Fordere Genehmigung Level 2 an;850
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Preis;850
Lehne Genehmigung Level 3 ab;850
Ändere Bestellposition: Preis->End;850
Ändere Bestellposition: Preis;850
Start->Lege Bestellposition an;39
Lege Bestellposition an->Ändere Bestellung: Lieferant;39
Lege Bestellposition an;39
Ändere Bestellung: Lieferant->Lehne Genehmigung Level 1 ab;39
Ändere Bestellung: Lieferant;39
Lehne Genehmigung Level 1 ab->End;39
Lehne Genehmigung Level 1 ab;39
Start->Lege Bestellposition an;851
Lege Bestellposition an->Ändere Bestellung: Lieferant;851
Lege Bestellposition an;851
Ändere Bestellung: Lieferant->Lehne Genehmigung Level 1 ab;851
Ändere Bestellung: Lieferant;851
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Menge;851
Lehne Genehmigung Level 1 ab;851
Ändere Bestellposition: Menge->End;851
Ändere Bestellposition: Menge;851
Start->Lege Bestellposition an;852
Lege Bestellposition an->Ändere Bestellposition: Menge;852
Lege Bestellposition an;852
Ändere Bestellposition: Menge->Fordere Genehmigung Level 1 an;852
Ändere Bestellposition: Menge;852
Fordere Genehmigung Level 1 an->Fordere Genehmigung Level 3 an;852
Fordere Genehmigung Level 1 an;852
Fordere Genehmigung Level 3 an->Fordere Genehmigung Level 2 an;852
Fordere Genehmigung Level 3 an;852
Fordere Genehmigung Level 2 an->Erfasse Rechnung;852
Fordere Genehmigung Level 2 an;852
Erfasse Rechnung->End;852
Erfasse Rechnung;852
Start->Lege Bestellposition an;853
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;853
